id,age,length,nviews,rating,nratings,ncomments,,
qN_-i7O-_3g,799,69,2655,4.33,6,11,,
E1sTVJgZF2k,926,559,5338,5,12,14,,
qa1yuUItygs,737,482,3961,4.88,17,21,,
sd-JymkWi3s,1150,161,769,0,0,0,,
X_QF4ZM9g0c,775,134,16363,3.84,58,45,,
mhZJdducTG4,1013,415,2374,4.84,19,10,,
oMFOJ10ykR0,557,113,10047,3,11,5,,
64Q9wLt3uXw,946,161,1734,3.25,4,3,,
0e55Ajp52N4,744,193,14442,3.1,20,18,,
w9471D61bQ8,1245,589,10340,4.84,171,288,,
3j1IGNglqTA,903,48,397,4,1,0,,
_OLhddIuevI,753,175,2520,5,3,18,,
h28t1mO2XH0,745,114,1930,5,8,9,,
m_MHZdIEAz4,830,20,646,5,2,9,,
BqmdnoXcyI4,466,39,13563,4.72,60,43,,
lgNX-VQbMDY,1185,154,2731,4.63,19,16,,
71oy1qVkcwc,1146,400,869,5,8,16,,
6sLPR8lGOw8,1100,162,9348,4.79,19,3,,
XH7Xhk4tvZo,1060,657,18065,4.61,85,0,,
lPUOrPwq32g,792,187,123355,3.86,139,100,,
QTh53TJ4rD8,506,367,26935,3.94,110,95,,
Avc_YFnfmVI,1060,182,2516,4.44,16,0,,
ij6uIZerKuo,716,36,101599,3.99,103,85,,
vbHGqqOoguM,887,154,11475,4.48,23,20,,
EOmlA-EEWvw,876,81,21614,4.87,47,0,,
eUfP2TL5qG0,750,222,42305,4.56,80,22,,
jCvUAIAhJvA,953,121,7226,4.21,29,4,,
e9UoVrt3zP4,1165,285,13336,4.33,9,26,,
q5AsgCfgyH8,516,95,101449,4.41,51,1,,
otqM9iiNiOM,1070,82,9520,5,2,11,,
cKfm-9qKnCM,1092,21,3773,1,1,0,,
SBXR8zwnPZ8,1006,198,1616,0,0,0,,
Cz0OMvgbdis,1162,262,4163,4.5,2,7,,
u4Pof9lpGTE,833,46,24176,3.07,14,0,,
1RtJX2Ouy7I,1049,319,1882,5,1,3,,
UbYx0io9qJo,0,107,107749,4.59,149,39,,
hNKs_2-8qtA,570,38,27757,3.67,6,9,,
xrzWtntKzSw,816,82,20069,3.67,3,1,,
z-k_EWQqiDI,1054,21,847,0,0,0,,
b9aNP4pXBy8,906,69,11727,3,2,6,,
#NAME?,1092,25,3186,0,0,1,,
cFu9hFQi-ys,1054,10,832,0,0,0,,
22F7BXuKw98,1092,62,1815,0,0,1,,
GB5_GjSJ1QU,874,53,4292,0,0,0,,
BRtA_mxiVmM,926,202,11926,3.86,7,2,,
HRCaMIiaTrU,1213,139,494,0,0,0,,
rS0ZyLoiG14,606,9,98398,3,3,10,,
DGBvjOgwxFA,1209,81,631,0,0,0,,
eArBoP55zaQ,1213,42,1383,5,1,0,,
9uhpU4Zhjlc,1205,41,755,0,0,0,,
YMzKOwhVW6I,1138,62,4980,5,1,3,,
twiFzjPtoaM,711,82,10039,3.5,2,9,,
dmNkm8WqzDM,1215,353,1456,0,0,0,,
yZW_p89NCys,1192,20,839,5,1,1,,
Z3n49b9Cduo,560,253,49931,2.33,6,8,,
SU5QNWHqevs,870,41,11020,2,3,2,,
Q_kkzF2ID8A,893,46,26851,3.14,7,15,,
cF0lS0TcRkg,985,193,7042,3.67,3,6,,
vaHSQcNPr28,779,116,8547,1.8,5,7,,
w5Q6eLYQeW4,880,43,44712,2.61,18,5,,
KSek4GjlcFs,940,108,4573,4.25,4,3,,
nxzzFnQVNPA,0,236,37104,3.68,19,10,,
bE3hshO-6Wg,864,10,9114,3.2,5,3,,
_MvjbXER0TM,882,34,13817,3.67,3,15,,
oFCyhRlulUU,973,228,3828,3.5,2,6,,
ogzi0v8EEEs,986,23,22812,3,2,4,,
fSRfAP450VQ,676,115,2448,4,3,4,,
HVBjrFbYq_0,867,10,2554,2.33,3,0,,
ws--L1HxNZo,1210,97,213,0,0,0,,
tutSjKxfP68,1105,3,570,0,0,0,,
7irol-mARfg,368,8,2606,2.5,2,2,,
WrfaB7itHtY,1114,371,1150,0,0,3,,
#NAME?,638,94,14379,0,0,3,,
AcVaDNozGog,998,111,732,5,2,0,,
ph8qWtuUfyU,905,491,1054,0,0,1,,
fUpSZYghg44,870,100,1259,1,1,0,,
gSZbvxSUidw,876,36,66472,4.6,5,5,,
fI0McgERfVM,888,104,470,3,1,2,,
7nRVO8TibNA,871,410,496,4,1,0,,
exJds4EpTaA,985,224,13946,5,3,3,,
uJyThIJAB48,678,60,137,0,0,0,,
irBwUZ27e-M,947,102,194,0,0,0,,
B1bflTshQ2I,892,251,2320,5,1,2,,
j11cbkfpdvs,629,47,559,0,0,0,,
kjkXc1z1QQw,905,318,299,0,0,0,,
sa5sn64uBtk,731,65,38334,0,0,4,,
S38kbbmNLuQ,1057,516,848,0,0,0,,
0TIqvqe33pw,1120,82,1043,5,1,1,,
kmoTCan1aT8,1087,153,1262,0,0,1,,
796M5gpKGIs,982,27,4799,5,1,2,,
DBUA99uwnww,1071,64,4571,5,1,3,,
RhbbClvzWTA,1081,474,874,3.75,4,4,,
WLKZAMIK6PI,905,190,1608,0,0,1,,
7LvOGkA8jSY,1160,28,17603,5,2,6,,
sSWWkKkXE3s,1143,328,6222,2.33,3,8,,
4LJEoT2hOP8,990,32,280,0,0,0,,
WAU0oCKyBEM,1054,182,407,0,0,0,,
pvNUGAWnY9A,740,173,19992,3.14,7,13,,
XX5IVo4pdmk,1124,50,582,0,0,0,,
Z3pjjgJ7qTY,1015,185,388,1,1,0,,
OYoMj640sso,1008,217,1229,5,2,3,,
qfcdk8TOyvo,1013,224,770,5,3,0,,
l6sJibcXhJc,1089,69,1008,5,1,1,,
DgqAqn5xAeU,555,32,1456,0,0,0,,
FREmXqg9-F0,672,207,1991,4,3,0,,
vtlHdiEkkpQ,673,205,1605,3,2,1,,
Cnm0v9y8NMg,1167,54,87,0,0,0,,
9W7wVmdHqB8,673,249,2379,3.67,3,0,,
8bkjAUYlk04,1167,63,101,0,0,0,,
ySv4gsRkzlQ,822,37,94,0,0,1,,
wLCJHuz1mSQ,1206,44,299,0,0,0,,
d9dn4PwzWVI,1210,14,529,5,1,0,,
S82V2EzhNQQ,1199,115,2333,5,2,4,,
#NAME?,978,102,642,1,1,0,,
DxjsqHHaggg,1070,27,2497,3.67,3,0,,
xzt05XVa-2Y,1209,40,941,4,2,1,,
kXqreH8dCjI,879,352,47338,2,11,28,,
LaRYOU_2ThA,1069,11,193,0,0,0,,
giTduFtXSZM,1018,115,17393,4.44,16,2,,
gog3qx1xWHo,1163,465,2291,5,2,2,,
lf-EmyLntfQ,1191,637,1419,0,0,0,,
A_p2dG6N18U,1060,391,6789,4.89,38,0,,
JZtC_A8SPX8,867,308,632,0,0,3,,
i7Ht96E4nmY,1117,55,1025,4.67,3,9,,
tusjORuK9nA,1159,109,543,5,1,2,,
vzhnov6_bkQ,1169,649,549,5,2,0,,
18tVXNuk09Q,1138,48,1093,4.56,18,19,,
46no4newjIs,1175,400,178,5,2,1,,
1IIcN6mc05k,1117,231,378,4.2,5,4,,
5w6RN9hm5cY,966,353,6302,0,0,59,,
6ZsEvLaydHM,929,96,6540,4.81,21,20,,
Q9_sm2Y8mt8,953,131,2267,3.38,8,16,,
I-O3UxzMQZ0,868,264,3326,5,25,29,,
GV__SxZ49lk,913,290,7822,4.85,62,37,,
z508Bn-qL2U,979,299,1509,5,4,3,,
0Kmo_-cpsbk,1128,304,4121,4.64,42,44,,
mKEhu1ktxcY,642,275,16803,4.5,76,74,,
jFSL_sDILYo,768,252,7893,4.42,45,48,,
B7fSURMBbi0,969,129,5073,4.6,81,82,,
Qsr_Aaktysg,895,286,2086,2.38,13,12,,
Jusvgxn0lGs,869,293,15659,4.28,102,157,,
ljfBf5MF7ss,1098,399,2442,4.4,10,24,,
7KpxOmksHrY,354,289,305747,4.94,1440,1418,,
ZwcIH3v7xs4,1164,402,975,3.5,30,1,,
G-_PAke3Bdk,1145,299,3144,4.27,22,30,,
XAV1jQBGPSU,899,293,34146,4.42,104,74,,
cIVESptjdWc,1160,227,800,5,10,4,,
77M2UNiej48,1162,309,2217,5,2,2,,
Pjs9H56_uf8,890,26,11995,1.61,87,89,,
cHJ4vXdRQQY,857,106,851,1.67,3,12,,
ax1x7bgpKuk,670,68,1618,3,2,16,,
9qt8Jkl-i-U,742,298,1234,5,7,2,,
tot8u-6UtLM,841,329,1604,5,9,3,,
q1sAlkTUAYs,1043,46,940,4.75,8,28,,
p1ftYsi7nNM,906,220,634,3.38,8,9,,
tZInx5lgQvk,868,457,3775,3,5,1,,
bzKQJm4LBso,1106,12,2119,4.08,24,21,,
7DGWYOzMgMs,1124,260,1742,3.33,18,13,,
uMB0w-4bm44,992,110,7039,2.87,30,54,,
rwLAg9B_Y9I,677,94,23322,3.04,25,41,,
BcnhKSJsJwE,1004,28,706,3,2,4,,
#NAME?,440,14,548,3.33,3,1,,
T6QmWm7rXUk,970,76,1549,3.42,19,56,,
1HJz4qK4pa4,906,63,39569,3.77,111,132,,
63fKWKDa_Uo,1004,44,329,0,0,4,,
Fvk-tad8Qy8,981,145,1421,3.67,9,9,,
QjawYnGqZuI,1019,36,141,0,0,0,,
DVWYlbi00hk,901,107,12052,2.65,54,38,,
FEQpZdn6bfk,631,83,5977,3.75,12,23,,
zdsH0vYldRY,642,298,1176,4,4,3,,
LjUo2QhW7Ck,1108,78,151,3.5,6,2,,
lauXs-JlT6o,527,337,6312,5,24,24,,
eEj1NCD2w0w,1004,31,149,3,2,2,,
09GO7JkMKX0,976,115,5176,4.44,9,15,,
bM79SqK5Fk0,769,133,14692,4.52,25,23,,
e7wR1Rduc6E,1051,312,709,4.83,6,7,,
1q8HY_cbboU,974,26,603,0,0,0,,
D5K9g7oF8uA,842,205,10900,4.69,13,4,,
LWwNRsuFzWg,625,19,2106,2.67,3,0,,
8xlfvueZ7cs,978,200,626,1,1,0,,
AtpAzex3B9c,963,16,280,0,0,0,,
olz97hhmmcw,1133,128,571,4.33,3,3,,
zXZH-SW0x18,759,64,1884,2.25,4,3,,
AkKla_JVidg,694,95,14831,4.91,11,7,,
eZ2HQQ4HuIM,1156,268,2325,3.71,21,11,,
ak9v-TDYZqE,1181,165,4478,4.58,40,28,,
jU_jMD9Vo5o,1153,200,32740,4.93,214,119,,
Qn-2FrQ-QLE,1146,206,3071,4.07,14,10,,
fIvkcAou-dk,1167,123,528,4,4,1,,
tWTw1LWXqmw,1168,202,4269,4.1,21,12,,
yIjz7lsfztY,1181,185,686,3.5,6,6,,
e1HaOJR0rzU,1218,274,5240,4.67,42,50,,
_9FRc2p5ts0,1217,209,7536,4.74,27,64,,
7ktzIkce2Jw,1174,154,1377,4.43,7,13,,
lwJfVybhIoU,1217,201,13063,4.94,68,36,,
4s_78wRNt1M,790,392,12557,4.63,38,44,,
lkRBUiftZZc,751,271,11155,3.1,41,61,,
#NAME?,852,159,8099,4.26,19,21,,
4iRZ40LF_WI,1007,166,1619,4.1,10,16,,
F2b2rX2gjmw,517,60,13372,2.44,41,24,,
xHjnPTharqY,816,155,1609,4.54,24,24,,
e7T_5inbq0o,865,79,1241,3.2,15,4,,
vXd1_UnKZNE,840,202,20512,4.3,74,76,,
3ds-VHz3md4,1003,135,4824,4.73,15,31,,
dLfCL6G4Gew,866,206,2299,3.27,33,23,,
rBCP7S8pMeQ,844,33,1034,4.31,13,20,,
wLJ-vD2_GSU,647,16,735,2.33,3,6,,
cK4GmeP5U4Y,842,198,10010,4.5,12,28,,
RXrQ0P0ODQM,1034,114,376,5,2,3,,
lKrsenamI30,804,272,12713,4.68,22,54,,
aoTCLpbjKbE,911,188,14012,4.67,18,45,,
mJ9jT9-28mw,965,210,6508,4.64,22,95,,
skiH_XgutO8,626,261,26911,4.56,135,174,,
W5oseVFFLkE,934,206,7093,5,30,47,,
MnMSFimhHNI,784,213,10066,4.71,17,29,,
SuwXQ1x0iwI,1087,214,2686,3.42,12,23,,
mS1V53TCAOE,880,207,25688,4.65,48,227,,
xxF8YQhtzfw,1046,212,2819,5,10,14,,
1D-P6uoU3vU,1164,604,578,5,5,8,,
EcIz-NFv3h0,1114,54,1997,4.89,9,18,,
aUSbXNzHajo,1111,278,1287,4.25,8,7,,
IBzv18toNNI,857,77,21312,3.8,66,42,,
Ls7aiSVTRIY,1222,91,221,3.8,10,6,,
JvH5zfcZSK0,1031,261,707,4,8,13,,
NlcsAVcfiDc,1022,127,394,5,3,0,,
XOxK5mRmX8Y,843,333,592,3.67,3,2,,
qRwng24LTyg,1131,168,1924,4.15,13,15,,
CqY9dIsvpEs,1075,519,7884,4.64,70,64,,
kX-Nuua2RXg,905,32,796,3.5,4,2,,
4cKjcE7xll0,1018,99,5857,4.93,103,108,,
OSkmESaN20M,949,131,809,1,2,2,,
S49YKH74zM4,484,264,1583,5,1,3,,
x5TIsmWm9qo,573,305,1446,5,5,3,,
_-_k4t_lMns,698,223,538,4,2,3,,
W030GQFggRk,748,144,1210,4.45,11,9,,
mUJ4pf2JDzY,573,219,357,5,4,0,,
DuLIf5bQPiA,573,310,953,5,4,0,,
w0PN9Apdugs,843,321,460,2.33,3,0,,
DI1x6Y1zFl8,865,57,15943,4,40,62,,
5UCJ1l_MyP8,727,154,211273,3.27,673,1297,,
cEh7ZLnxZGE,1150,345,2458,4.56,108,122,,
hl4x7Ds66X8,586,476,27014,4.65,84,42,,
2j2Uhr_sy2s,925,65,12290,3.85,47,108,,
IEb6hjq9Pco,448,169,172623,4.8,389,237,,
5-SvS3gmpyw,888,398,9881,4.31,32,36,,
XmFfVpR6njA,539,190,38416,3.99,184,271,,
Pnkj7e0p0bs,878,372,3371,4.63,43,83,,
VUin6fB1aYc,599,200,1464,0,0,1,,
MxPTFfNTDig,1252,8,292,0,0,0,,
vJEDUnMUjcY,1252,127,344,0,0,0,,
7UCqJ5N1fbE,1252,21,1559,1,1,1,,
gYqlElvxRqA,1251,94,2909,4.95,20,5,,
qw4WZjo95VE,1252,104,2960,4.89,19,5,,
zyKav3PFrLQ,1252,34,136,2,1,0,,
budUgpF0xRc,1248,50,11295,3.9,21,4,,
qUiNNxcYx2s,1252,8,148,0,0,0,,
tqIAdcM5ay8,1198,650,21305,4,16,6,,
DXBJwYvZpvA,1255,27,177,0,0,0,,
Tcz_1YOMn3M,1187,6,59196,4.82,17,17,,
HWiQB4k2FY0,1254,139,746,4.33,3,0,,
jg3I0Pzh9Hs,1254,49,353,5,1,0,,
u_3yVPPpw20,1255,42,79,0,0,0,,
N80DDHkRd80,1254,252,171,0,0,0,,
dm2o1Txk4Cg,1255,83,417,0,0,0,,
WkmhCwBNfWg,1255,17,47,0,0,0,,
wmCZYIhM-vQ,1254,127,65,0,0,0,,
gmAZx3RP77s,1253,122,291,0,0,0,,
nXbs-V25yxs,1253,87,576,0,0,0,,
RsdPlRlXbxc,1253,106,228,0,0,0,,
Y_wG8k-NRVA,1253,13,111,5,1,0,,
Fg41FEkEcYk,1254,99,644,3.5,2,1,,
2ZvDEN_9dnI,1254,87,1675,4.86,7,1,,
r-y9GLcxs9I,1253,14,299,0,0,0,,
pWgIx0pWVe0,1254,60,718,5,4,3,,
2i9L4p4EqRI,1254,147,419,5,1,0,,
zMb_hugJRuY,1251,165,1957,2.5,2,0,,
WmoAJpldgUw,1254,33,242,5,1,1,,
8V3Jcc0WIuk,1254,58,259,0,0,0,,
fuEKvqnmFr4,1254,39,147,0,0,0,,
U_hl8z18Rk0,1189,59,6653,5,2,2,,
ML6EOuDWNbM,1190,115,15645,3,8,2,,
FZEkkUFwshg,1187,11,45161,4.13,15,6,,
9EzeWqRJODw,1189,36,72047,4.76,29,23,,
QLw_yYb55rM,1189,17,98005,4.47,30,14,,
Tfe2ezCg_zw,1190,101,25373,4.75,4,9,,
RmJbNQwA9fQ,1190,98,5073,4,4,2,,
rN-LCMx6-ac,0,24,20373,4.59,22,5,,
zyZrSJCem-0,1190,85,2239,5,1,2,,
SXXYzDM6zAw,1190,44,9516,4.56,9,3,,
0buhAMSJxGQ,0,276,21844,4.79,94,32,,
SZzCGTkZHRw,1190,108,7354,5,7,2,,
yqagkMiAyEM,1187,62,5924,5,4,0,,
yAnUjBamZs4,1250,271,8446,4.62,21,11,,
pmqjr9TqrRo,1249,264,5691,4.17,6,3,,
bJkn4tFUQl0,1252,17,4345,4,6,0,,
Gm_1giXA--0,1249,99,6675,2.6,5,0,,
AGkC1GxV9M0,1251,297,832,0,0,0,,
L6XnOOYfsBA,1250,197,2030,5,4,2,,
MF0AQtz8wM8,1251,29,1254,5,2,0,,
ozfYttpqRJM,1249,14,4530,3.23,13,5,,
JxxKStyd6xg,1249,35,3868,4.09,11,2,,
tOi6T38ZgnY,1253,163,1679,2,4,0,,
glOiEdXfjeo,1251,277,814,5,3,0,,
oAUv1avQ8Nk,1249,192,2699,4.67,3,2,,
mbNCFM9t5Is,1251,238,294,0,0,1,,
Dx5Fnb3A3kc,1247,60,4460,0,0,0,,
syHit6tNtNY,1247,232,7793,3.75,12,24,,
_F_ztaO5poE,1251,166,368,0,0,2,,
U7AaQeIbSaY,1247,99,9081,4.77,13,1,,
ciAXz-c58Rw,1255,61,348,0,0,0,,
liZ86vh7yis,1255,66,1604,5,2,1,,
DrDOAOlDZ3I,1250,155,1518,5,6,1,,
jlIPjoi7qaw,1251,110,768,0,0,0,,
ODy4-5Qy47E,1255,89,201,0,0,0,,
LzgAGm9jwBg,1254,67,744,4,1,0,,
LXmf8sh46ak,1246,70,928,5,3,0,,
IPES7Ml0VAw,1254,62,462,5,2,0,,
kYaOmXxO40A,1254,89,1254,4,1,0,,
HXEpjCdAFT0,1254,10,425,3,2,0,,
0_8NoHxlUk0,1254,73,1002,3.5,2,1,,
Js4aSvKaL9M,1254,69,2102,4.5,6,5,,
j11ovJHDHUc,1255,111,369,0,0,0,,
30z2L9V2_Qo,1255,38,2663,2,2,1,,
wHz1WWY0044,0,74,3574,4.47,17,11,,
V5PsEfzaWB8,1235,23,12278,3.4,5,1,,
Of4fEZNohpA,1254,149,2262,2.33,3,1,,
Nit55eXObs4,1254,105,1164,1,2,0,,
bllZwk2FHfM,1255,482,1799,4.5,8,8,,
BliMvlf4Y-I,1254,26,523,5,7,1,,
lf-ZpuFxFzM,1254,46,242,5,1,0,,
tr-FBDQna3o,1254,26,71,0,0,0,,
yoP5t7KavgA,1254,96,319,0,0,0,,
byPdUqoa88U,1254,109,164,0,0,0,,
zD5lvRM0ruw,1254,11,172,0,0,0,,
DU8IjpVUMV0,1254,79,467,0,0,0,,
B-ipTkWFKqU,1254,148,576,2,1,0,,
tnwnstrZgl8,1254,139,2864,4,3,1,,
FGmPszOU6qM,1253,74,275,0,0,0,,
YMaFM2KZWeE,1254,116,4893,4,5,1,,
7eiME-CX10w,1254,100,1285,0,0,1,,
Mlt4Q7uvIN8,1254,93,964,4,1,0,,
xrLFiYLt30o,1254,143,292,4.8,5,0,,
BwliS-lmZ1Y,1255,316,5134,4.38,13,15,,
FZEIlQWiXaE,1254,158,2040,4.39,23,0,,
f-ZUxa_xBa0,1254,265,150,0,0,0,,
E6HiphJAV88,1254,106,253,0,0,1,,
qimxP8i3TK8,1254,70,982,5,2,0,,
xLCy3l1V4yg,1254,80,774,5,4,0,,
Fa6fCuIbgvs,1254,71,202,0,0,1,,
uOTw35ViLyo,1255,31,171,0,0,0,,
iinoKHcJuTE,1255,65,207,0,0,0,,
_jl3BGyebS8,1255,95,243,0,0,0,,
BBYPr79leO8,1255,32,370,3,1,0,,
1_3ugpTx6DQ,1255,18,554,0,0,1,,
CFoXwZ5bIlo,1255,256,1131,5,1,0,,
uAh_ncJ2cOo,1254,71,194,0,0,0,,
CjgoAFlo8zM,1251,588,1083,3,1,0,,
g80PPci-Vfc,1250,180,608,3,1,0,,
9ZLGgkxupRY,1251,273,705,3.5,6,1,,
5rUueJURryQ,1249,69,1442,2.5,2,0,,
3JSENM1aMXo,1235,8,3089,4.33,3,0,,
iRXoiT2fhbg,1251,60,424,2,2,0,,
M14CD5hrOW4,1248,114,1295,4.25,4,1,,
2mtauSrDOjE,1165,81,11756,4.76,29,19,,
0Wi8-VTpQI4,1253,340,4113,3.83,6,1,,
pHSD2_rXBbM,1247,555,2301,4.5,2,0,,
ZDZtCEGoHBw,1248,61,1243,4,3,0,,
T1ch8DPIgpA,1248,593,1375,3,2,1,,
_uXt_dUUhl8,1239,55,5674,3.67,12,7,,
m1CkhWeWD84,0,132,14729,4.37,30,7,,
6cs0vP-2yRU,1251,89,413,0,0,0,,
fgwK1mLHCnU,1247,36,1142,0,0,0,,
GVITbalhW-k,1246,9,2161,0,0,0,,
IehxPpnvwSE,1251,20,383,0,0,3,,
Nqq8hygBV-M,1247,89,1861,3.71,7,2,,
Tf1EMnD-U3E,1251,52,984,5,1,0,,
Vf-n_nBzQqE,1248,68,3578,3.67,3,0,,
6mNL4h-RWwk,1251,15,470,0,0,0,,
HNiSHJRbYIo,1251,116,666,0,0,0,,
MGhGK-eLNL8,1251,151,1046,0,0,0,,
X2ecdyx38Fg,1245,156,4455,3.83,6,2,,
ShlgPtKOP54,1251,28,180,0,0,0,,
OgSU6nAmcMQ,1251,37,137,0,0,0,,
rb5sw2pL19w,1246,198,2871,3.89,9,6,,
NOv_DrRGbJA,1209,179,7350,4.33,6,3,,
E5gAiP7tUIM,1249,18,1264,0,0,0,,
zejM1EYPwjQ,1168,33,7166,4.67,3,1,,
n0Nrtu0c168,1234,10,3838,3,1,0,,
HCkVW9u5kak,1245,32,3208,5,1,0,,
IPUfUcIkvPo,1250,9,694,0,0,0,,
q177TWlibwM,1250,20,1110,1,1,0,,
1m8MpXci8GM,1245,65,5566,4.5,8,3,,
4mJ0i440UhQ,1250,35,247,0,0,0,,
qEoMQbooKbs,1250,16,326,5,1,0,,
H13rL-_vjMo,1245,167,3879,4.25,4,1,,
gt0egb5dIUs,1246,61,2299,0,0,0,,
Cm66H8Y5tf4,1245,127,10802,4.5,12,3,,
1QUOjpyi-Ao,1246,46,1685,4,2,1,,
WjNo9_Pv_jY,1250,58,532,0,0,0,,
2jgYsZm3a1E,1250,8,281,5,1,0,,
zLQRykKoUBs,1170,44,22209,4,5,3,,
XoCGbOEJ7xM,1251,38,99,0,0,0,,
#NAME?,1249,63,1279,4.5,4,0,,
3Ik1fRlsRjo,1205,186,23868,4.89,19,19,,
IXNOPpv3kX8,1248,27,5988,5,9,2,,
D_7CPiU1Iv4,1251,74,214,0,0,0,,
zcuAKeYTxxM,1246,125,4452,5,5,0,,
ZoQLPooYwpk,1248,202,1796,5,4,0,,
7WDfNfU56n8,1248,127,3158,3.5,4,1,,
w5PjhP2XmGA,1249,195,7389,4.33,6,3,,
ADjcDlCiwvE,1248,108,1581,5,1,0,,
kRSC6iEB3hQ,1251,158,282,0,0,0,,
xW2XAoWaxcI,1248,44,431,0,0,0,,
LvLe3scK4z0,1252,122,893,0,0,1,,
c2xUu5xyXXY,1251,85,1149,5,6,8,,
5O8kny9iLBk,1247,88,629,5,2,1,,
0IVsaj_B15c,1251,112,735,0,0,0,,
#NAME?,1253,48,413,0,0,0,,
3KKdSBHKiAc,1251,14,121,0,0,0,,
5FDJsiEw6Nk,0,128,1273,0,0,0,,
40iErtMXkSk,1248,55,1005,5,1,0,,
GOzzohAnvSA,1247,94,1198,3.33,3,1,,
nuluQQAR0fI,1248,30,601,0,0,0,,
iV0HIC4a9Wg,1248,67,639,5,2,0,,
XxCJMBzVU74,1251,107,1313,0,0,0,,
#NAME?,1215,25,4246,5,2,1,,
wm3MQOGBwpQ,1249,44,1318,4.9,10,5,,
ElRN-NpHhSw,1028,28,11122,0,0,0,,
drvw9mehmHk,1249,56,232,0,0,0,,
kSnLvwKR7s0,1251,8,109,0,0,0,,
u7AMrtP--C8,1250,47,337,0,0,0,,
CLx0FD1fJvQ,1252,141,278,0,0,0,,
H0FljXbDzMM,1253,32,120,0,0,0,,
MHO-P_3vslo,1250,129,3735,3,2,0,,
yeh583p6XYA,1251,36,305,5,1,0,,
xeAnSP9PHE8,1252,100,18,0,0,0,,
VePIJDaT3og,1251,30,204,5,2,1,,
7U5tMuYi9Ig,1246,42,4412,3.67,6,0,,
HGrH6d6SE9o,1251,102,360,5,5,5,,
ZgtOt6c80ko,1257,14,96,0,0,0,,
fKJqOKy5B1I,1248,92,2035,5,2,0,,
GFSpP0y0Psk,1247,80,1687,4.43,7,0,,
PkK0_EMtn48,1248,22,587,0,0,0,,
UXgjCoLU4Cw,1253,58,184,5,1,0,,
BmbH0tgPOcY,1253,311,5226,4.5,4,2,,
01GViVFgrEI,1253,6,102,0,0,0,,
jTPQ5tSRRWo,1252,19,361,0,0,0,,
HNUz2EHJpxA,1253,77,90,0,0,0,,
O7sfs86eq6c,1253,35,290,0,0,0,,
L9IIXb1JhPo,1250,12,176,0,0,0,,
5eB5mopmLf8,1250,47,870,0,0,0,,
Kv1OKUakHz4,1246,31,128,0,0,0,,
-0kQsk-mN64,1257,26,629,0,0,1,,
fn2Qqj4JVdY,1255,27,211,0,0,0,,
CUiYcKxdCDU,1248,148,689,5,1,0,,
lMlcLlTw5a4,1249,46,393,0,0,0,,
cFO9Y2_r5rA,1248,33,110,0,0,0,,
u1_lIi-0xP0,1248,37,170,0,0,0,,
dtFgHHi72gM,1249,69,614,5,1,0,,
cZRT3gf-d6Y,1248,45,642,5,1,1,,
M4w_vPbkAsM,1248,42,1232,0,0,1,,
UPqlfYCXP24,1255,59,712,4.52,23,1,,
GM4l7cxZOWs,1255,104,421,5,5,2,,
5sJfuoxKXaQ,1255,214,149,0,0,0,,
HSG8bUL6VVM,1249,48,11282,4.67,3,0,,
NDqmwr0Cx3U,1254,55,1111,4.61,23,1,,
1z1rQU4UUMU,1170,45,25884,4.57,7,5,,
bFOJVjoOwk0,1255,36,1342,4.59,22,1,,
KKVauetaDA4,1255,22,575,5,5,1,,
6KyomlRpw3Y,0,93,26910,4.74,53,17,,
gYFRqs61R74,1255,121,5747,4.36,28,2,,
mh3jd4iMBRU,1255,17,195,0,0,0,,
b1_bs42XpUw,1255,75,2985,3.5,8,8,,
bxCWNbxogl0,1255,48,864,4.5,22,0,,
6QEqphglpnY,1255,45,3907,4.5,8,0,,
115W-tUs0LE,1255,300,9534,4,7,0,,
ewJOZg1rCoU,1255,114,218,0,0,0,,
K_dUq4KK_yk,1255,83,217,0,0,0,,
kXJyIUNGq74,1255,146,1608,5,1,0,,
csrACRsDvWc,1255,65,798,0,0,0,,
EIPV4vLIrak,1255,386,1097,5,2,1,,
kuBi4v3awGY,0,214,635477,4.37,590,227,,
iaYrpymY4sQ,1255,97,332,5,1,0,,
h8liS9rG8BU,1253,286,4534,4.5,6,2,,
nXny80ZQsdw,0,79,5670,3.67,3,0,,
#NAME?,1255,145,672,4.37,19,0,,
0YUmEgWCO2c,1254,156,11186,4.6,20,1,,
FivNMzvHHac,1254,14,691,4.44,9,0,,
OO62_kXNjHM,1254,321,410,4.33,6,0,,
68xwJZr30m4,1254,93,3431,4.56,25,0,,
38U_A_8mHK8,1251,48,24507,4.58,19,0,,
NbLDm7qGPg8,1254,300,272,0,0,0,,
YStE-2NIM5g,1253,109,1040,0,0,1,,
kTCUvd0laRI,1252,76,3948,4,2,2,,
C2pU_PXVjOc,1242,183,1644,4.5,4,1,,
puXkF7N_vIY,,,,,,,,
qyv8lI5bBbE,1239,25,535,5,1,0,,
0xNLzsV73Us,1254,231,1156,0,0,0,,
nSHle11V1Dc,1249,54,343,0,0,0,,
Fw6ccV7Cq9s,1243,298,4474,5,3,3,,
uSB8b6jd1ak,0,42,1914,5,1,0,,
5Va-QdbM-IM,1241,16,1906,3,3,1,,
r3lLRfrndfY,1241,85,746,5,1,0,,
9yoBpxhSuP4,1241,114,714,0,0,0,,
